,business_id,stars_biz
1938,T5UBAJt5Kod_wQGbH6m9hA,4.5
1939,T5iVkzBXvG5cG6de_TMquw,3.5
1940,T5nTtSCSRoEYMsZPhF61wg,4.0
1941,T6VKCBhHojQkCWp_IYO24w,2.0
1942,T6jgarJBltDj3gWfF982aw,3.5
1943,T6mV9V8sfyW3Wj5tsKgabw,3.0
1944,T9XOUa2dX4conDOqjUtmhA,1.5
1945,TAEMcgLcCLebzn8Jd3nVRw,3.5
1946,TCWMgOiV0PxQkWE1SyBIWQ,4.0
1947,TDL9WXyjmBGGxl9yfbQ89w,3.5
1948,TDTASGFy_aGp6vy0i23mDA,3.0
1949,TEl95WAZssG6ZoOpCtf9BQ,4.0
1950,TIUd6XX7-hF6EPF2NowMsA,3.5
1951,TKZ-6ejNjM_PdKdM4n5bDw,3.0
1952,TL5Dtfnf-5hYG13lBF9N2A,3.5
1953,TN89zi12H1TXgFoELFCE4w,3.5
1954,TNjlLA1DdH75TX_J_XQSRw,4.0
1955,TNvSywzPjr0GU71CfIVbrQ,5.0
1956,TOrphxql7UfJ77vXG4G4aQ,4.5
1957,TQFeyV5Ll449uQd3JprHcg,3.0
1958,TRe0u0yJ4eeEaSzDKQmIDA,4.0
1959,TRjROoIwqKg76ZS53DN-Ww,2.5
1960,TT658qQinO6MBHP9q7rJ8w,4.0
1961,TU2Vt9nRhVSBMVTAivy9Ug,3.5
1962,TUpyKJFqL_ySZMo54pT-Sw,4.0
1963,TUrQG_XfJA_kCOSN0oUbTQ,3.5
1964,TVbVii4EUQt9DG7y698zIw,2.5
1965,TViKzaqUfdi187w3sbYpEQ,2.0
1966,TW58a4UkMcksdfQ7znUqsA,4.0
1967,TXS-9SUkjpZFz29XOB1SPg,3.0
1968,TZ0sFZnJi1w4CM0IcA4T6w,3.5
1969,T_vPBF3WRyHoNXrr86ZhkQ,3.0
1970,Ta4GRuHyZvU5H_l5IAG1PQ,3.5
1971,TdoLDxiqDKbk_lmni5nu6A,4.5
1972,TeHB4-F_5Mwg1VE2Uzu0Ag,3.0
1973,Tefx_N6A6nrsdj4jHHnbYg,5.0
1974,TeggG3duunpoy__1Y2SAyQ,3.5
1975,TfabYPasZ1oOMN6JLa-yvw,4.0
1976,TfeFpeiNbaYNg4Paf3YJow,2.0
1977,TiGaN6511lg_SgO2U75_FA,2.5
1978,TitFO00SLVY6-d4B1r53iQ,3.5
1979,TjZo2v8i7d4omCovsFA2pg,1.5
1980,Tk7qCou7aYv_Z-K3a7NhhA,4.0
1981,TmAbrQoXslJsReCqLfwnXA,4.0
1982,TnaNION9PogHP1kfsMghDQ,4.0
1983,Tnia3DIsEgc8nVPNnTRj7Q,2.0
1984,Tq032toLj_WQY3e7P3aQ8A,3.0
1985,TqUVH7Ox_3qEkCxCCS_l3Q,3.5
1986,TrGBHqHVzJM5tk2C1D1ctQ,4.5
1987,TrN8HBHBL4-Tu7cXMDoopQ,4.0
1988,Trbt0Ex85yvwT8DHoEFCvg,3.0
1989,TspQ9jCczz436RiJHJQYZw,4.0
1990,TtqvXhjmXXd0nhibRAbpRg,4.0
1991,Tu3pgH2X_ml6rsD9dsr_vQ,3.0
1992,Tw1CgJ8MHax1orR3gBJl7g,4.5
1993,TyMy57LU8KsyWduCRFiRdQ,2.0
1994,Tyg2orO7RC9VL4zoooHS7g,3.0
1995,TyikKXcjTFmhyFizuaU_FA,3.0
1996,Tz01tl2VlnliktL-Hhc73Q,3.0
1997,Tz3lmsFCS1e8rUkXuHW9mw,3.0
1998,TzpqNdtAZHXuIKf2xS0o2A,2.0
1999,U-Uj13i0RkwgZ8e7I4Lf8w,3.5
2000,U00_w-9WRddd5R_RGdzA0A,4.5
2001,U0UnBjz9DugW2qRZputKBg,4.0
2002,U1XLS-uQJVnQRvshnvAeXQ,3.5
2003,U33yMM_-xV-qYLKb1LGLPQ,2.0
2004,U73q64yVTVTKM0RgF8pIag,3.5
2005,U7xPpLet56Zhi5GDZNlmoA,3.5
2006,U9aA5H13y7t9xWnoQslV0Q,2.5
2007,U9nXdynQ2YR5xYx8tM3S7w,2.5
2008,UAMTM6LMA2on079oBMFBPQ,3.5
2009,UANNbspNsQEFUay5nALZYw,3.0
2010,UCpUOtvqR-NBWBNVMzJleA,3.5
2011,UDE4VL0k8Zrko7RkJ4agGQ,3.0
2012,UED302E-B2OyVr0mssARnA,3.0
2013,UEuvtQTKNS0w53oJTrwS2Q,4.5
2014,UFcCwCkp9K5D8c03Pwi7sA,4.0
2015,UFn1moo95-PBzi9wWt5FGg,4.0
2016,UFthIIorkchiGj_5ThZ1Uw,2.5
2017,UGiMMw54qYxac0eE_cBbaA,2.0
2018,UHVeLqYpNLJp5mw_vnQnRQ,2.5
2019,UIDhcNNFxnQBwFlnCXql6g,3.0
2020,UJuxtm4DtomSaFlfK0X7fg,3.5
2021,UK2Onb024Azao0DrTHSvhg,4.5
2022,UKmVnT8q0aIlhPEyMFk5fA,2.5
2023,ULAz5fw2r3vm0N-_FTMzGg,3.0
2024,UMqfeCItzQ2glr4d9apGlA,4.5
2025,UNI1agsPX2k3eJSJVB91nw,4.0
2026,UNMBMKI9FjnO9flxPxV-1w,4.5
2027,UN_48kF4j4jjHQXLbQhaZw,1.5
2028,UN_6ebslv5cxdDmZAX3ivQ,4.0
2029,UNaXX99KnH69CBnUt6ZtAQ,3.0
2030,UPIYuRaZvknINOd1w8kqRQ,4.0
2031,URQQqvHvktnVJCMRE2S5Tg,3.0
2032,URn9u7InvoqmvLHWSlKuoA,2.5
2033,USMzHt3XL3nPXVVOfRw1-g,3.5
2034,UT6L3b7Zll_nvRidijiDSA,4.0
2035,UTXNr62dGSK-tet8OeXUcQ,4.0
2036,UUGoM4q4i8rK2CBRS0xDAw,4.0
2037,UUfioP3G4Qowm0x2HQlPtA,3.5
2038,UV2Jt8slktGu14gLZeNCjA,4.0
2039,UVqelOc_xJwy6lfnOhiCLQ,4.0
2040,UXFLCGw1yOCajlMONYQM1w,3.0
2041,UXkD2CbW8BnTpYyUTsrCTQ,3.0
2042,UYh1N1xQhOh-a7nX92xPzQ,4.0
2043,UZDoRmJzWquqy7jstth1FA,2.0
2044,UZYTFPPJuO2qOP1S2NkAtQ,3.5
2045,UaL6yRGSv9fYCyn2DJLu8w,3.5
2046,Ub8goFppwZkOGTpfoWF4JA,4.0
2047,UbL2j7VYnz8deaPUx4_Ljg,2.0
2048,UbjXRe-Ku_MWpX27vtIEFw,4.5
2049,UcIrRf2mWgqqlg-HNoDl0A,3.5
2050,UdC4xRKTFQPOhkc6vPVwvA,4.0
2051,UfSwz2LHiVu0K6CJJ6-2gg,3.5
2052,UhyDVz7npxKUl9BfMpfmBw,5.0
2053,UidEFF1WpnU4duev4fjPlQ,4.5
2054,Uk0_hruW6Ai5Tb47zo7IIQ,3.5
2055,Uka9qDGuVmhPTS2jfsyrEw,3.0
2056,UmfEj1Q2Ts0tTsC0LGs1Tw,3.0
2057,UoPOED2pSAQjf4Gz4gYtqw,3.5
2058,UpW3jyJ3_kTG7oDSflwnMA,4.0
2059,UrLrciFVqdgmMKkgCncx9Q,2.0
2060,UrhPr4uPoqKrYVANaroqgg,2.5
2061,Us0VHOegBKE6L4k-xEVxxg,4.0
2062,Uux8P1ruzjPTQgOeYx68rg,3.5
2063,UvcH52d-FQ3waD5Z0LmFCQ,3.5
2064,Uw4z3M7H4buYtTGBrzFCSg,1.5
2065,Uxm9N6jwmJybOv1NcBbnRw,4.5
2066,V-0qRzBHKixmQgon_fW_AA,4.5
2067,V1EdIokE0YYN__dNYfXRdA,4.0
2068,V2WLiBR3iGaegRAVNjOndA,3.5
2069,V2owu-O0rrlsGup3FMz2qQ,3.0
2070,V3G5Jxs02jjS_CDLvv-rWg,3.5
2071,V4BYvw51GBAj7pv2n7XtOw,2.0
2072,V6Od7XYl_PznuG19DPfTAQ,2.5
2073,V6u7__4jbEDOgWR8K6qUSw,3.5
2074,V78f9CdEVTkKFkyhdTYVrQ,3.5
2075,V8HEOhiEUU2i-VHcp_K8lQ,3.0
2076,V8wvvaOaRFqrjuPqVPuMjw,2.5
2077,V94gk_Vx0Ot623UGHG6PrA,3.0
2078,V9klA6JGT6Fz2UpVP_7sBw,2.5
2079,VA0GbpAN0qpa3bdHJ2a2iA,2.5
2080,VAEMdy7M4Cm0fn_Itteemw,3.5
2081,VCzxfiTZP66V71j4r1ZKxA,5.0
2082,VE5KGq9ztCztivwbmjNlTQ,4.0
2083,VFcx35QDd_kZgLT4UDV8xg,3.0
2084,VG0nWxGsPixYLsyi49gyxQ,4.5
2085,VGWEpMEkzQopS5lUNd06Sw,3.5
2086,VIH-XvIPwAh3NqLmDbvZKw,2.5
2087,VIxWlFefTnFQPkAvDNURjg,2.5
2088,VJNR3RGqrgi-LRu70eL4sg,2.0
2089,VKmGedwOk-16D7OawNg_ng,3.0
2090,VMXl3Dm1Nwvgwo1PVYTXbg,4.0
2091,VOAO6ip7GwK4McQZbRa60g,3.0
2092,VP10-f6y0I94fUh1xY2Ruw,2.5
2093,VPO8pBUwYz1u6GoG0d2U-Q,2.0
2094,VPeMLO-nIpo6wH9Aaf2qig,2.0
2095,VR2LTEsJByan97fcYRkl5w,4.0
2096,VR8QvH2g-jEG5EfMzA_G9w,4.0
2097,VSmpIQJQTwJloxiIRG9UWg,4.0
2098,VUtazCTIc0aoOrQprP_s-Q,3.0
2099,VVLGIq6ksrgGSfi7VBTmpg,4.5
2100,VWnMgGRexZMGFs7IrQR_9Q,4.5
2101,VWtT4DKxQ4YVRWT88Z5SMA,4.0
2102,VYNriOotbFZ7Qj_6jwUB5g,4.0
2103,VYOtofDcgJIV5-vPUd4sZA,3.0
2104,V_TxEdzeEs8P5nGPANOY7A,3.5
2105,VaKXUpmWTTWDKbpJ3aQdMw,3.5
2106,VahVKCDFougCFlWH87OYZQ,4.0
2107,VbEK6-etnKKaPamrG2jWjQ,3.0
2108,VeiL_tgw7dsl-7IcnOsh0g,4.5
2109,VfFHPsPtTW4Mgx0eHDyJiQ,3.5
2110,VfxlkvZQkLr9tu_w1SU_iw,3.0
2111,Vg1C_1eqwIwkZLIXGMTW3g,3.5
2112,VgrFPYtK6HGUEJVc4srpWw,4.0
2113,VhazKK6zbHrdJaN-bmeHbQ,4.0
2114,ViF5Kd7pBF1JJhlvEy1kpA,4.5
2115,VjvZik_uBJ-UyHdT2PdPPg,4.5
2116,Vk1-8BhzJdZYiZjXPFwgEQ,4.5
2117,VkECNTcZZ1mdN-VJltJcWA,3.0
2118,VlMRR74NjdysPIfaUUSoBA,3.0
2119,VmSrPPO2WXmOKjUW7pDGsQ,3.5
2120,VmVTDmlLZdwoRVTJO4niaQ,3.5
2121,Vn-Xqc1qkF1Vh2Z-wHkBVw,4.5
2122,Voy_shxcm2YnHQOtfUj1KQ,2.0
2123,VpFUraD3fuFY9qCcvgMntA,4.0
2124,VrGI7_nRjXpn0415S3coGQ,4.0
2125,Vs7gc9EE3k9wARuUcN9piA,4.5
2126,VsIx1NnhM5PA8prJjIZNYg,3.5
2127,VsewHMsfj1Mgsl2i_hio7w,3.5
2128,VsnsZkqEG_gg6Gsg7NdDhA,2.5
2129,VzUo-RURV3VnfNItAYM8yg,4.0
2130,VzekjBEdqFdJsXEOWInA1A,4.0
2131,W--NYYk_TqGtq_miUE1Eyw,3.5
2132,W-3Sy3fy85mQdd0ZNFKIiw,2.5
2133,W-bfM3k64ZwUeBeKnpeSpA,3.0
2134,W-woRd49HjVBf7C3dIcNiw,2.5
2135,W0oH-WXVdQj98XJ9Obn82Q,2.5
2136,W1Lw4Hxg7iRab9tJm8ZItQ,1.5
2137,W1Vn2G1disKO52jHARIZMA,3.5
2138,W1Yr6c2XDx_RBjb6WsV-aQ,4.0
2139,W3h2jT0S-0986_B-ETFKmA,1.0
2140,W3ia8dkoGGRYEfFg_BiyPg,3.0
2141,W5Qhm1Jfu6-4lCWHmUzVWQ,1.0
2142,W6s1BQa6N3mU6UBTv_KqSw,4.5
2143,W70JrBKLDFV86PpgFu5m8Q,4.0
2144,W7DwXa_7LNmETFHSQJZ2Lg,3.5
2145,W7RSjR3JoIMWxW1AeZH9ng,5.0
2146,W8GVfGILy7an385lZSEvSw,1.5
2147,W8apgXmOxESpoL_EeogC5w,4.0
2148,W90h9VXUSdRz1_uJhweVPQ,3.0
2149,WADBUPKVfOCDC7AOf8Q7Eg,3.5
2150,WCFz9KVJTtIXSVvD5NMYoQ,4.0
2151,WCIYyjYEze8FJ1_AHIZ7mg,4.0
2152,WDYE-OCXNgKyXGNuBjMgEw,4.0
2153,WETHRoXB2IbixndSlOktJA,4.0
2154,WEeMwRLhgCyO1b4kikVcuQ,3.0
2155,WHdmQ-zPYYTJUqaUOfNpkQ,2.0
2156,WI1xBMN_rEaVPOL9Ad2gpQ,3.5
2157,WIvzaGdl-leuDb5TNtiNFg,2.5
2158,WKfZPe1VRweH0Vg9j9LckA,2.0
2159,WKrCvD-CoDZnCj3nsMCrRw,3.5
2160,WKshNnFUI4uQee5kz6PUGg,4.5
2161,WLblFINiPI18_o1OdDsnVg,3.0
2162,WM33kyvA8XfiL8lk2I2vcA,1.5
2163,WMj5Uj04pAqFxLMnJQcQqw,2.5
2164,WO1sgbYB6u6VVcvChanp5g,3.0
2165,WO3L0pmtAO8ozspmaVdHIg,3.0
2166,WPQEzolKWpB_zOx-iexoBA,3.0
2167,WRQ-9LluyivReFiQZFUujw,4.5
2168,WSGHEQdcdbBWXDpna99EiQ,4.0
2169,WTt8_zwy4IXaB2QnuiQP1Q,4.0
2170,WU0rArtd0GcTt8ndKzeKaw,5.0
2171,WUswpeAjbiww_xkSS8jTEA,3.5
2172,WVvqV0cmNR3j7ChPoI74hQ,3.5
2173,WX8cx6tfFcEn0cK4cIbWag,4.0
2174,WXSsJIO_uGGSxS9qC8x1gQ,4.0
2175,WYxOAOMIBcnqf8QHfqaAIg,2.5
2176,WbcN3mkRgoV2RtGMCMVr1w,3.0
2177,Wbi-x-1Nbn6LFCMOSN6F5Q,2.5
2178,Wc1i5QsTKheJq6lstPAllA,3.5
2179,WcGKG8_rDVBVx6lSTlWiDA,2.5
2180,WexIGFr-I6eH4loUY6DILw,3.5
2181,Wfl_ch21ojyHsPnkvvnstw,4.0
2182,Wg91oE233AzNieNryRJYYg,3.0
2183,Wg9272hxpu9IBTXMTB6EeQ,2.5
2184,WgvJcTe_RdlIfnvxEzn2Mg,4.0
2185,Wht6JaY_yLIb3usuPvSulA,2.5
2186,WiWJR2WrC2x4_2sZ6p5czQ,2.0
2187,WkTjbYtLiZqK-jpce7Gtuw,3.5
2188,WlBvw6R1Qe2yIaZp-2ilZA,3.5
2189,WlTeMP8p3m1b3LxkfBllLQ,3.0
2190,WlqxMI84U-Cku3Qs-tJUJQ,2.5
2191,WmLTIN4qzZ8SjpPxsPH27Q,4.5
2192,Wo_ZL7I3hS-eW6pJWg1V8A,2.5
2193,Wp1UkYg5LjeI3rDByzPxlg,1.0
2194,Wpt0sFHcPtV5MO9He7yMKQ,2.5
2195,Wq9yflrKX79xKiY__BvCoQ,4.5
2196,WqjHEdAftag4ixm09POepQ,3.0
2197,WrHu03srbhJAw6bnTIixdw,3.5
2198,WrlJ7HR3WrpjkSCh8-O4kg,2.5
2199,Ws3AWw9WPWDdpUQjhkXcxg,2.5
2200,WshwlvpuxGRjivC-J7RLcA,2.5
2201,WtsxMPURczWQY7y6cNUy8Q,4.0
2202,Wu8Ia0A5HkIlpu5ptfvcvg,3.5
2203,WyZAeMGsjUE7OToI4Jdqfw,3.5
2204,Wyc49dq1r5uMqBl9bHVPAw,2.5
2205,WyyJdVQBFlPVITTmjgEhlQ,1.5
2206,WzkbnhI-fxdH_tMzT3evtA,4.0
2207,X075p7boJU1j1JNHUj5UQQ,3.5
2208,X0Tczp3XH3qTinliAM5TEA,4.0
2209,X11JfeIVH9d6qMrDqA-N7A,3.5
2210,X2qnigcKuTWL7x9fS2ZUdw,4.0
2211,X3s0BN02lS6EigSnJaSyDw,3.5
2212,X5Q_PKC-AeMrO4uSpnmgGg,3.5
2213,X5uxdU9GHoUAqo2wmbg3OQ,4.0
2214,X6DR-xr0rQKnxl9jeZWFzw,3.0
2215,X7iwXKKnGzGbT5pjMXiC-g,5.0
2216,X8c23dur0ll2D9XTu-I8Qg,2.5
2217,X8lqAVOWrTih72sEEIEPSw,3.5
2218,X8mtoSxY8whtmbDlj0D3Aw,2.0
2219,XAOOeEtTOlyRKdeX8cmAsQ,4.0
2220,XBEx2FI2GKmsjs7eWNr7Lw,4.5
2221,XBIaV-NJ-OxyAd_rsiBr2A,2.0
2222,XBIgiDL_sXYOroaX4ULaUw,2.5
2223,XBJ-NiV1ZLsydRwMRZwgpQ,3.5
2224,XBikK0GMqJTF5d_bI3VSkA,3.0
2225,XDYCIRENiT2doRZgwNJ3SA,2.5
2226,XEDNbV-2weonlktP4CSnWg,4.0
2227,XGCyy-JNA-nwO3T0lPth9w,3.5
2228,XIDhO9YAhsCa0upSkMhGuw,4.5
2229,XIcq5zKaAkGSN6cIJzBKRQ,3.0
2230,XKo3y41cF6euqS7I6AX_1Q,4.0
2231,XTtNTWH_Nqv27RC7OtS7dQ,3.5
2232,XUY2ZBiVPrJHyYisPL9EyA,2.0
2233,XVA_j7ACtBZ7vx7Hda6eJw,3.5
2234,XVVFgEY-0MsyEAR8SO7dzg,2.5
2235,XWxYHSld0T2TfANwt1KmqA,3.5
2236,XX5DlErcTQ8qNb_seI_oBw,3.0
2237,XXW_OFaYQkkGOGniujZFHg,4.0
2238,XZ7eQLjyGXf6y69UT4SGhg,5.0
2239,XZbuPXdyA0ZtTu3AzqtQhg,4.0
2240,XaRLRVEAOwxQjgF1_iU_jQ,4.5
2241,XarMlmD4QuRgGdoYoKRRSQ,3.0
2242,XdOxflXrlWRdL9IWzXC54Q,3.5
2243,XdhJ7PjfMjBmZwvKikWlkA,3.5
2244,XeDLyY2a7nZ3IEY4RYslXA,3.5
2245,Xgp67egWT56FmGrULkKOJg,2.0
2246,XgsIf7s2zM-cC29WUD-NZQ,3.5
2247,XhgFynFD7ZT77wofWpeOag,3.5
2248,XiN6fI8I3Mzg2nPRJ9ukRQ,4.5
2249,Xj7DIGRHEchJ-VVdISazQQ,4.0
2250,XjepvTIfp4iqGq1orODedg,4.0
2251,XkvvUNCmLIvOts0OftXegw,3.5
2252,Xl70366GI5Qao-ORQYCofA,3.0
2253,XnJeadLrlj9AZB8qSdIR2Q,4.5
2254,Xp6ogw-SCNK28s1I0fhUXw,3.5
2255,XpjILpOfE75xuTw4B5gkTQ,3.5
2256,Xqur5VuobC9WW3crdxZPBw,3.5
2257,XrR41SdmAlPJ__02noDrEQ,2.0
2258,Xs5MqC7-g0vc4nmWDtRZoQ,3.5
2259,XsDDwNOBlRQNF8x7oi0Hjw,4.0
2260,XsSgv3vBOyOBXn3Co8EVIg,4.5
2261,XvOzizKafffkMuk-tIdNcQ,3.5
2262,XwJ6fZRVbxQYRsryy4-qDw,4.5
2263,Xy8R4AnLP3LxwFIYoPfhJg,3.5
2264,XydKWBaKYDO2BFXs8pXnbg,3.0
2265,Xz3ClYYqk5rCzUaWYybYOQ,4.0
2266,Y-S2LhHefBdnX8VP5Bh_JA,3.0
2267,Y-j6rMW97usezKAs9Usuew,2.5
2268,Y07qIurPKiUJDnTZWxZN2A,3.0
2269,Y0T8dk93Fl_4k_BXQPVWdw,3.0
2270,Y14TOXSN40oWw7d5mPEkNA,5.0
2271,Y3T4Qlz_JqWUtfW8IAq5IA,4.5
2272,Y7T9osP-hoqp2nLnmIi12w,2.5
2273,Y91-sIlVyH6v4YM6sTINAw,2.0
2274,Y9kXVlU4xPfSZvkZH6C_2Q,4.0
2275,Y9oYrGHiMyRIRaudSWomzg,3.5
2276,YAiHkQAQ9sm23V1CyNT2zQ,3.0
2277,YBE7FO11s32f6BEpTAJ5Rw,4.5
2278,YCEZLECK9IToE8Mysorbhw,3.5
2279,YCfGBnOZl8mGi7m7oWf4rg,2.0
2280,YCm7wypibp04buWh-jRRpg,4.0
2281,YD3lvnhO9sEmWLWozh3w_A,3.0
2282,YDrHSEW-O-XLz4DckcyMzw,3.0
2283,YF4QJ_j-PM7cMZja6K1MwQ,4.0
2284,YGBSiJQuQihb8bqa1vFcng,2.0
2285,YI08egmS9lWWB6N6MmrePw,4.0
2286,YILyHegzhy1vlc_LNVfObw,4.5
2287,YJ5CSYTHwZlqnR61P_lY9Q,3.0
2288,YJ8ljUhLsz6CtT_2ORNFmg,3.5
2289,YJi-xBxsTgegLF116qjQWA,3.5
2290,YKVYdzkdGNTHRJvWehY5Og,2.5
2291,YLL7tZjII-lsEprbfVkMzQ,3.0
2292,YMc2n7R4_6N0PIHIfUJqPg,3.5
2293,YMoOYH8hQG5lxUUkh1uusQ,3.0
2294,YNDxeeRUARbd8GRnscJSvg,4.0
2295,YNUdy-W_ZFO9B2SZUKRrPw,3.0
2296,YO5DrWneHLevfnNnCzOcIg,4.0
2297,YODpEX6xACHoERsIol4-gg,2.5
2298,YPCbxsAPYOo3kRMbhfxFzw,3.0
2299,YQ--LJ7pvjiDSqNv0TuKTQ,4.0
2300,YRFDHOBOwt2WMR85r7Gzog,3.5
2301,YRiQtFNteLUUEiGkdQ23vg,3.0
2302,YRyYbOSwvHkZsZOLv98oQg,4.0
2303,YSHLvvIOg5w7ON396yNmVA,4.5
2304,YTCCJ3ShO-zg0dlx1nk6dw,4.0
2305,YTfXZ9tbTBJkWsDI7cMDWQ,4.5
2306,YTqtM2WFhcMZGeAGA08Cfg,4.5
2307,YU2XR_ZY-g2VzDpi7KMzEw,3.5
2308,YUE5S4ReiM4dq9qkKbDMwg,3.0
2309,YV9GVfmDSDM7HSV0jVdTOA,3.5
2310,YVd2yYNjpiFg2s4ToMRmPA,4.5
2311,YYE0C8FeDpB6zqB0kSEh7w,4.0
2312,YYRP-b61hjDljhWBfmUlDg,1.5
2313,YYU_E5ASIuS6HHUu8Kv-Xg,4.5
2314,YYzHvjD16a8Vn6AeaWBKJg,4.5
2315,YZGSNhgTS6YeyUYoivD-Ww,3.5
2316,YZoCp2VEeQBHVivrC5G0CA,3.0
2317,YaTlfyPieOXwHH16wzieFg,2.5
2318,YavRvjbLsvh4DYDJPAfJIA,3.5
2319,YcBwAXYRqitWrDuvPEaWew,3.0
2320,YcGHCoSkl2PLKsHQCiu0HA,4.5
2321,YcJjw9Ke3hZMxrvOGG4dnA,4.5
2322,Ye4uQAkfHbh8w0cCXCCLjQ,3.5
2323,YeKw_NtI8E0iUfNbrk5nhw,5.0
2324,YeYtDdGRonHddnviDc1q7g,3.5
2325,YfpcrQbCMDE89aAlqg1SJQ,4.0
2326,YhTwTm31WOl8ug7TCW8ubA,3.5
2327,Yiz2cRBakfVUOHsThLKyoQ,4.0
2328,Yk23uco9_lru4frmDe8Krg,2.5
2329,YkOCo5ipV2he2WXIAlZb-A,4.5
2330,Ym4qZJDUFz42rs0FCKJ7kw,2.5
2331,Yn-8zix5_blucvZo3G8kPw,3.5
2332,YnYS1dISBoLpA_VUSjOzEQ,3.0
2333,YnmtUJGqQIQL9tz1MRyfqA,4.0
2334,YoJt2bvCrYMSSyoeUO-YTg,3.5
2335,Yp3yuxI6hIzGP9xb5a5-bQ,1.5
2336,Yp9w4nhUowBU_IS_StFXbQ,4.0
2337,YpM7bGjHYxZQ44fdfyrcOA,3.0
2338,Yq92uUpugGyJLvDtcDRunw,4.5
2339,Yqg9Muttvbm9s2r-HZY18Q,4.0
2340,Yqgyx8SJ5SqFYc-4yH6Z1g,3.5
2341,YqhhwTqRdLsf7V4yKA33-A,3.0
2342,YrHVGQ8_Dcs5xCe78CvGmA,3.0
2343,Yr_w9lakJrKMyEG_hI6zbA,3.0
2344,YsGN4k4N4a5LWxe6H-yviA,2.5
2345,Ysgtu1olgNPFLXYS0yl9hg,2.5
2346,YuhAHVsstmDENWuZM30tMA,5.0
2347,YuiM5VKscO8rS1EX7f19_g,4.0
2348,YyxB3K1ORzc7ChMKgyxm9Q,3.0
2349,Z0kPVmXzo2rLEJwdothOWw,2.5
2350,Z0o7EnCj3fgzC7E3QRabhQ,4.0
2351,Z1E36owKeeZKDL-9ZuanJw,3.5
2352,Z1HnNAGBt0y9uZX1a1_9sQ,3.5
2353,Z1yvzAbs4fGC28s7WtUonA,3.5
2354,Z3ZSar8IVAR2qIupqxMynA,3.5
2355,Z3y47L3EY-axAEVbwmXZaA,3.0
2356,Z411-jn51XGq7Xym7oWkwQ,4.0
2357,Z4TFS7pnp1p2zExT-uq9AA,3.0
2358,Z5OoLZ_gKDHZGKs6gtR28w,3.5
2359,Z5eukYH32_nFljOTC2DJ0g,4.0
2360,Z6t15TXGlVh3-2ClZunCgg,4.5
2361,Z70uWSYfXlPObNRyLK9MeQ,3.5
2362,Z8nyLyhdC0Fn5PkOZeDoGg,2.5
2363,ZAqgv1gply0m_4fHAIffWA,3.0
2364,ZAuAwz1ijuydn5yL3q3rzA,4.5
2365,ZBPwZv0QFWF9QGyR7LbIsA,3.5
2366,ZCQa7CJxZ-53Zxd_pobWug,3.0
2367,ZDvS8DtnkYa8jY703MflEw,4.0
2368,ZDx54hHdiULbtD15JAy2fg,4.0
2369,ZEvEAMlc0YA0fFkwY96WJQ,3.5
2370,ZFyJ83LJkkO1dP82kzXKNg,4.0
2371,ZGpT6rcgSsJ4GxwTHbvvJw,3.5
2372,ZJ0gQp0fcnIDiZv0m9--Gg,4.5
2373,ZLcTzccbEoNkp5_EGKMUnQ,4.0
2374,ZOmf-3NN4Z59b2Fw6VAM7g,4.5
2375,ZPZYNq9fNu2GyeCSz7U-fg,4.5
2376,ZPwx7ktiVluGFVg0L05n5A,4.5
2377,ZQBUBnccfiCzQTrEwNy-xw,4.5
2378,ZQbanbUEOJn-QbVBiwbaHg,3.5
2379,ZVetFAAt0_j0tEqiakpecA,3.5
2380,ZW0EGqx6jeBe_7ihmLykBQ,2.5
2381,ZXfMiPsPv-cH7GMQ-5-mhA,3.5
2382,ZYkAMs9UcYuwaXSiGczSkA,2.0
2383,ZZbaD-DKkILA_FvliElciw,2.5
2384,Z_2Ma7FLYKM8G9UG6zufIg,2.5
2385,ZbHE1ZncONeH-q93GuVGdA,2.5
2386,ZcNe9rEAZVObPKFwtM8XaA,3.0
2387,Zd9Vav56GNFv2vKxh17WEw,1.5
2388,Zdg1CnOe2zVDf5Egzf9RXw,2.5
2389,ZebnMoRwFEWqQjd6kjxCpA,3.5
2390,Zf79K5QvjpT26M9OMt55sw,2.5
2391,ZgPnRzWjQR5NtiauGBww7g,4.0
2392,ZgWjkMSzIV9fAuJJQXSUvA,4.0
2393,ZhLSAiRj9kANxf8m2SBfRA,4.5
2394,ZibmYdOPKLlqDM9oR6xzOA,4.0
2395,Ziqzfvpp2cpZAu0OwjiD5w,1.5
2396,ZkGDCVKSdf8m76cnnalL-A,3.5
2397,ZkJRO4nYlINnXpNlR-jN6A,5.0
2398,Zmfq3DVhHdtVChhSxzoUHw,4.0
2399,ZoCCW3R_LEAzktU0rMbX8w,3.0
2400,ZosrzTfiiPhbURA04AQTUA,3.0
2401,ZpMoI5EECS6Rm7KigN1gPg,3.5
2402,ZrXYLXcEcDvYYBErmafobg,4.5
2403,Zrtozs1rdJREGNxFRTcV3Q,3.0
2404,ZsGnt11KrZdvtuY67sxpQw,3.5
2405,ZsKWULhwwB61RHzCrb1i9A,2.5
2406,ZtsnwjxjzMUI6tDZNrJUeA,3.5
2407,ZtyRPhyI6eaRP69XBLrDgg,3.5
2408,ZuNJelvkJD4wsXNBRg6t5w,4.0
2409,Zua91nLoti4rx1VCkuIe6g,4.0
2410,Zv3VAfR8-9-M-etTuGZU_Q,3.5
2411,Zx4iQCmQfAaXvwPc3TlF9Q,4.0
